11.01627,-74.8249,216
11.01625,-74.82491,217
11.01623,-74.82492,218
11.0162,-74.82494,219
11.01617,-74.82497,220
11.01614,-74.82499,221
11.01611,-74.82501,222
11.01608,-74.82503,223
11.01602,-74.82508,224
11.01599,-74.8251,225
11.01596,-74.82512,226
11.01593,-74.82515,227
11.0159,-74.82517,228
11.01587,-74.82519,229
11.01584,-74.82522,230
11.01581,-74.82524,231
11.01578,-74.82526,232
11.01575,-74.82529,233
11.01572,-74.82531,234
11.01568,-74.82533,235
11.01565,-74.82535,236
11.01564,-74.82537,237
11.01562,-74.82538,238
11.01559,-74.8254,239
11.01556,-74.82542,240
11.01553,-74.82544,241
11.01549,-74.82547,242
11.01546,-74.82549,243
11.01543,-74.82552,244
11.0154,-74.82554,245
11.01537,-74.82556,246
11.01534,-74.82559,247
11.0153,-74.82561,248
11.01527,-74.82563,249
11.01524,-74.82565,250
11.01521,-74.82568,251
11.01518,-74.8257,252
11.01515,-74.82572,253
11.01511,-74.82574,254
11.01508,-74.82577,255
11.01505,-74.82579,256
11.01502,-74.82582,257
11.01498,-74.82584,258
11.01495,-74.82586,259
11.01492,-74.82588,260
11.01489,-74.82591,261
11.01486,-74.82593,262
11.01482,-74.82595,263
11.01479,-74.82598,264
11.01476,-74.826,265
11.01473,-74.82603,266
11.0147,-74.82605,267
11.01467,-74.82607,268
11.01463,-74.8261,269
11.0146,-74.82612,270
11.01457,-74.82614,271
11.01454,-74.82617,272
11.0145,-74.82619,273
11.01447,-74.82622,274
11.01444,-74.82624,275
11.01441,-74.82626,276
11.01437,-74.82628,277
11.01434,-74.82631,278
11.01431,-74.82633,279
11.01428,-74.82636,280
11.01424,-74.82638,281
11.01422,-74.82641,282
11.01419,-74.82644,283
11.01417,-74.82648,284
11.01415,-74.82651,285
11.01413,-74.82654,286
11.01411,-74.82658,287
11.01411,-74.82662,288
11.0141,-74.82666,289
11.01411,-74.8267,290
11.01411,-74.82673,291
11.01412,-74.82677,292
11.01413,-74.82681,293
11.01415,-74.82685,294
11.01418,-74.82688,295
11.0142,-74.82692,296
11.01423,-74.82697,297
11.01426,-74.82701,298
11.01428,-74.82706,299
11.01431,-74.8271,300
11.01434,-74.82714,301
11.01437,-74.82719,302
11.0144,-74.82723,303
11.01443,-74.82728,304
11.01446,-74.82733,305
11.01449,-74.82738,306
11.01452,-74.82743,307
11.01455,-74.82748,308
11.01459,-74.82753,309
11.01462,-74.82758,310
11.01465,-74.82764,311
11.01469,-74.82769,312
11.01472,-74.82775,313
11.01475,-74.8278,314
11.01478,-74.82786,315
11.01481,-74.82792,316
11.01485,-74.82798,317
11.01488,-74.82804,318
11.01491,-74.82809,319
11.01493,-74.82816,320
11.01496,-74.82823,321
11.01499,-74.8283,322
11.01501,-74.82838,323
11.01503,-74.82846,324
11.01508,-74.82856,325
11.0151,-74.82867,326
11.01511,-74.82877,327
11.01512,-74.82887,328
11.01511,-74.82897,329
11.01511,-74.82908,330
11.01511,-74.82918,331
11.0151,-74.82928,332
11.01508,-74.82946,333
11.01508,-74.82954,334
11.01506,-74.8297,335
11.01506,-74.82975,336
11.01505,-74.8298,337
11.01505,-74.8299,338
11.01504,-74.83,339
11.01504,-74.83009,340
11.01505,-74.83017,341
11.01507,-74.83026,342
11.0151,-74.83034,343
11.01513,-74.83042,344
11.01518,-74.83049,345
11.01521,-74.83057,346
11.01524,-74.83064,347
11.01524,-74.83073,348
11.01522,-74.83079,349
11.01517,-74.83085,350
11.01511,-74.83089,351
11.01504,-74.83091,352
11.01498,-74.83091,353
11.01491,-74.83091,354
11.01484,-74.8309,355
11.01478,-74.83089,356
11.01472,-74.83089,357
11.01466,-74.83089,358
11.0146,-74.83089,359
11.01454,-74.83091,360
11.01449,-74.83093,361
11.01444,-74.83095,362
11.01439,-74.83097,363
11.01434,-74.83099,364
11.01429,-74.83101,365
11.01424,-74.83103,366
11.0142,-74.83106,367
11.01415,-74.83108,368
11.0141,-74.8311,369
11.01406,-74.83113,370
11.01401,-74.83115,371
11.01396,-74.83117,372
11.01392,-74.83119,373
11.01387,-74.83121,374
11.01382,-74.83124,375
11.01378,-74.83125,376
11.01373,-74.83128,377
11.01368,-74.8313,378
11.01364,-74.83132,379
11.01359,-74.83134,380
11.01355,-74.83136,381
11.0135,-74.83137,382
11.01346,-74.8314,383
11.01341,-74.83142,384
11.01337,-74.83145,385
11.01332,-74.83147,386
11.01328,-74.83151,387
11.01325,-74.83154,388
11.01321,-74.83158,389
11.01318,-74.83162,390
11.01314,-74.83166,391
11.0131,-74.83169,392
11.01306,-74.83172,393
11.013,-74.83173,394
11.01295,-74.83174,395
11.01289,-74.83174,396
11.01283,-74.83173,397
11.01277,-74.83174,398
11.01271,-74.83175,399
11.01266,-74.83178,400
11.01259,-74.8318,401
11.01253,-74.83183,402
11.01247,-74.83186,403
11.0124,-74.83189,404
11.01233,-74.83192,405
11.01227,-74.83195,406
11.01221,-74.83198,407
11.01216,-74.832,408
11.01211,-74.83202,409
11.01207,-74.83203,410
11.01205,-74.83204,411
11.01203,-74.83205,412
11.01201,-74.83207,413
11.012,-74.83207,414
11.01198,-74.83208,415
11.01196,-74.83209,416
11.01194,-74.8321,417
11.01191,-74.83211,418
11.01188,-74.83213,419
11.01185,-74.83214,420
11.01182,-74.83216,421
11.01178,-74.83218,422
11.01173,-74.8322,423
11.01168,-74.83222,424
11.01163,-74.83225,425
11.01158,-74.83227,426
11.01152,-74.8323,427
11.01146,-74.83232,428
11.01141,-74.83235,429
11.01135,-74.83238,430
11.01129,-74.83241,431
11.01123,-74.83243,432
11.01116,-74.83246,433
11.0111,-74.83249,434
11.01104,-74.83252,435
11.01097,-74.83256,436
11.01091,-74.83259,437
11.01084,-74.83262,438
11.01078,-74.83266,439
11.01072,-74.83269,440
11.01066,-74.83272,441
11.0106,-74.83275,442
11.01054,-74.83279,443
11.01048,-74.83282,444
11.01043,-74.83285,445
11.01037,-74.83288,446
11.01032,-74.8329,447
11.01027,-74.83293,448
11.01022,-74.83295,449
11.01017,-74.83296,450
11.01011,-74.83297,451
11.01006,-74.83298,452
11.01001,-74.83299,453
11.00996,-74.83301,454
11.00992,-74.83303,455
11.00987,-74.83304,456
11.00983,-74.83306,457
11.00979,-74.83309,458
11.00975,-74.83312,459
11.00971,-74.83315,460
11.00968,-74.83318,461
11.00964,-74.8332,462
11.00961,-74.83322,463
11.00957,-74.83324,464
11.00954,-74.83325,465
11.0095,-74.83327,466
11.00947,-74.83329,467
11.00944,-74.8333,468
11.0094,-74.83332,469
11.00937,-74.83334,470
11.00932,-74.83335,471
11.00928,-74.83336,472
11.00924,-74.83338,473
11.0092,-74.83339,474
11.00915,-74.83341,475
11.00911,-74.83343,476
11.00907,-74.83344,477
11.00902,-74.83346,478
11.00898,-74.83348,479
11.00895,-74.8335,480
11.00891,-74.83352,481
11.00887,-74.83353,482
11.00883,-74.83355,483
11.0088,-74.83357,484
11.00876,-74.83359,485
11.00872,-74.83361,486
11.00869,-74.83363,487
11.00866,-74.83364,488
11.00862,-74.83366,489
11.00858,-74.83368,490
11.00854,-74.8337,491
11.0085,-74.83371,492
11.00845,-74.83373,493
11.00841,-74.83375,494
11.00837,-74.83377,495
11.00834,-74.8338,496
11.0083,-74.83382,497
11.00827,-74.83384,498
11.00824,-74.83386,499
